product_name,brand,price,image_url,switch_type,connection,layout,key_force,weight_g,wireless_type,engraving,backlight,raw_switch_name,switch_name,switch_manufacturer,product_code,media_url,price_compare_url,media_url_is_placeholder
로지텍 MK240 NANO (정품),로지텍,58780,https://img.danuri.io/catalog-image/933/363/004/8d7c4430ecb94793ab091f3f5c21f4ae.jpg?shrink=130:130&_v=20260617121112,멤브레인,무선,미니,0g,312,[키보드] 전용동글(리시버),한/영 정각,없음,,,,4363933,,https://prod.danawa.com/info/?pcode=4363933&cate=112782,True
CORSAIR 갤리온 100 SD 스트림덱 LCD 기계식,CORSAIR,469000,https://img.danuri.io/catalog-image/577/947/104/7e14d17430c04823bae6fe5606f2bd61.jpg?shrink=130:130&_v=20260617233652,기계식,유선,텐키리스,45g,1390,유선,영문 정각,RGB 백라이트,,,,104947577,,https://prod.danawa.com/info/?pcode=104947577&cate=112782,True
CORSAIR 뱅가드 96 MLX 게이밍 무선 기계식,CORSAIR,251900,https://img.danuri.io/catalog-image/871/483/109/b6fd5765220648d980fe576f914e027a.jpg?shrink=130:130&_v=20260617233650,기계식,유선+무선,96키,45g,1167,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,109483871,,https://prod.danawa.com/info/?pcode=109483871&cate=112782,True
로지텍 mx keys mini (정품),로지텍,112500,https://img.danuri.io/catalog-image/612/163/016/e21f4cc26e62443c9ebcfaa70faffc22.jpg?shrink=130:130&_v=20260617080551,펜타그래프,무선,미니,0g,506,블루투스,한/영 정각,단색 백라이트,,,,16163612,,https://prod.danawa.com/info/?pcode=16163612&cate=112782,True
앱코 KN30BT 블루투스 유무선 무접점,앱코,109000,https://img.danuri.io/catalog-image/613/133/024/4bdd9d1f230144fc96bf114bc0e48a5c.jpg?shrink=130:130&_v=20260617080443,무접점,유선+무선,풀배열,45g,1035,블루투스,한/영 정각,없음,,,NIZ EC,24133613,,https://prod.danawa.com/info/?pcode=24133613&cate=112782,True
MSI FORGE K200 WIRELESS,MSI,25410,https://img.danuri.io/catalog-image/203/206/088/2e5ddc263d8745d3b7619bcabca8bee8.jpg?shrink=130:130&_v=20260617080451,펜타그래프,무선,풀배열,0g,445,전용동글(리시버),레이저각인 키캡,없음,,,,88206203,,https://prod.danawa.com/info/?pcode=88206203&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,77000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260617080447,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,97122422,,https://prod.danawa.com/info/?pcode=97122422&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260617080447,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 갈축,,,104964917,,https://prod.danawa.com/info/?pcode=104964917&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260617080447,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,97122407,,https://prod.danawa.com/info/?pcode=97122407&cate=112782,True
FL-ESPORTS NX108 유무선 기계식 크림 핑크,FL-ESPORTS,82000,https://img.danuri.io/catalog-image/413/122/097/fa3fd9f16ef240b682f4252ea14de8a6.jpg?shrink=130:130&_v=20260617080447,기계식,유선+무선,풀배열,43g,1180,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 파도축,,,97122413,,https://prod.danawa.com/info/?pcode=97122413&cate=112782,True
AULA F75 MAX 유무선 기계식 올리비아 화이트,AULA,74000,https://img.danuri.io/catalog-image/637/268/090/331151b08c7c4eccb3918e9616fc347b.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,미니,46g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,저소음 바다축,,,79556477,,https://prod.danawa.com/info/?pcode=79556477&cate=112782,True
AULA F75 MAX 유무선 기계식 올리비아 화이트,AULA,79000,https://img.danuri.io/catalog-image/637/268/090/331151b08c7c4eccb3918e9616fc347b.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,미니,46g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,90268637,,https://prod.danawa.com/info/?pcode=90268637&cate=112782,True
AULA F75 MAX 유무선 기계식 올리비아 화이트,AULA,69000,https://img.danuri.io/catalog-image/637/268/090/331151b08c7c4eccb3918e9616fc347b.jpg?shrink=130:130&_v=20260617080451,기계식,유선+무선,미니,46g,1023,"블루투스, 전용동글(리시버)",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,79556486,,https://prod.danawa.com/info/?pcode=79556486&cate=112782,True
앱코 KN35BT DRT 8K 염료승화 블루투스 유무선 무접점,앱코,119000,https://img.danuri.io/catalog-image/560/102/039/5e62dd713da5457281a634bc57dfd007.jpg?shrink=130:130&_v=20260617080451,무접점,유선+무선,풀배열,45g,1035,블루투스,한/영 정각,없음,,,,39102560,,https://prod.danawa.com/info/?pcode=39102560&cate=112782,True
FL-ESPORTS X80 유무선 기계식 크림 핑크,FL-ESPORTS,59800,https://img.danuri.io/catalog-image/547/364/096/6e7ef1301bc74f189d1b3f7ef4938043.jpg?shrink=130:130&_v=20260617080551,기계식,유선+무선,텐키리스,43g,910,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,96364544,,https://prod.danawa.com/info/?pcode=96364544&cate=112782,True
FL-ESPORTS X80 유무선 기계식 크림 핑크,FL-ESPORTS,64800,https://img.danuri.io/catalog-image/547/364/096/6e7ef1301bc74f189d1b3f7ef4938043.jpg?shrink=130:130&_v=20260617080551,기계식,유선+무선,텐키리스,43g,910,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 갈축,,,104964914,,https://prod.danawa.com/info/?pcode=104964914&cate=112782,True
FL-ESPORTS X80 유무선 기계식 크림 핑크,FL-ESPORTS,64800,https://img.danuri.io/catalog-image/547/364/096/6e7ef1301bc74f189d1b3f7ef4938043.jpg?shrink=130:130&_v=20260617080551,기계식,유선+무선,텐키리스,43g,910,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,96364556,,https://prod.danawa.com/info/?pcode=96364556&cate=112782,True
FL-ESPORTS X80 유무선 기계식 크림 핑크,FL-ESPORTS,64800,https://img.danuri.io/catalog-image/547/364/096/6e7ef1301bc74f189d1b3f7ef4938043.jpg?shrink=130:130&_v=20260617080551,기계식,유선+무선,텐키리스,43g,910,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 파도축,,,96364547,,https://prod.danawa.com/info/?pcode=96364547&cate=112782,True
COX CMK87R 자석축 래피드 트리거,COX,59000,https://img.danuri.io/catalog-image/551/505/071/df8b69ded87e4d27a0c90ba7bda804e1.jpg?shrink=130:130&_v=20260617080507,무접점 자석축,유선,텐키리스,30g,935,유선,한/영 정각,RGB 백라이트,,,게이트론,71505551,,https://prod.danawa.com/info/?pcode=71505551&cate=112782,True
로지텍 K380S,로지텍,37850,https://img.danuri.io/catalog-image/714/577/028/7348150cf2864d479d4208c7c5d14fac.jpg?shrink=130:130&_v=20260617080551,펜타그래프,무선,미니,0g,415,블루투스,한/영 정각,없음,,,,28577714,,https://prod.danawa.com/info/?pcode=28577714&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,67000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260617080503,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,TTC,92043803,,https://prod.danawa.com/info/?pcode=92043803&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,57000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260617080503,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,TTC,73560839,,https://prod.danawa.com/info/?pcode=73560839&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,62000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260617080503,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 바다축,,TTC,73325126,,https://prod.danawa.com/info/?pcode=73325126&cate=112782,True
AULA F65 유무선 기계식 스카이 블랙,AULA,62000,https://img.danuri.io/catalog-image/126/325/073/a821a4851637435a82fedecac35d4a27.jpg?shrink=130:130&_v=20260617080503,기계식,유선+무선,미니,43g,804,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,TTC,73325084,,https://prod.danawa.com/info/?pcode=73325084&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,167040,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,적축,MX Red,체리,10675485,,https://prod.danawa.com/info/?pcode=10675485&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,173630,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,저소음 적축,,체리,10675491,,https://prod.danawa.com/info/?pcode=10675491&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,156590,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,저소음 흑축,,체리,12549161,,https://prod.danawa.com/info/?pcode=12549161&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,174000,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,갈축,,체리,10675404,,https://prod.danawa.com/info/?pcode=10675404&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,173720,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,은축,,체리,10675506,,https://prod.danawa.com/info/?pcode=10675506&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,166910,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,청축,,체리,12065411,,https://prod.danawa.com/info/?pcode=12065411&cate=112782,True
Deck CBL-108XN Hassium 거북선 블랙에디션,Deck,167030,https://img.danuri.io/catalog-image/491/675/010/409ee105049a44ad8c051e05b95980cb.jpg?shrink=130:130&_v=20260617230032,기계식,유선,풀배열,45g,920,유선,정보없음,없음,흑축,MX Black (삼신흑),체리,12065444,,https://prod.danawa.com/info/?pcode=12065444&cate=112782,True
AULA F99 유무선 기계식 올리비아 화이트 한글,AULA,82000,https://img.danuri.io/catalog-image/972/934/058/e5e8c9cc28044a19aad2de21e3bbdc37.jpg?shrink=130:130&_v=20260617080419,기계식,유선+무선,99키,34g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,60061619,,https://prod.danawa.com/info/?pcode=60061619&cate=112782,True
AULA F99 유무선 기계식 올리비아 화이트 한글,AULA,72000,https://img.danuri.io/catalog-image/972/934/058/e5e8c9cc28044a19aad2de21e3bbdc37.jpg?shrink=130:130&_v=20260617080419,기계식,유선+무선,99키,34g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,황축 V3,Yellow V3 황축,,58934972,,https://prod.danawa.com/info/?pcode=58934972&cate=112782,True
AULA F99 유무선 기계식 올리비아 화이트 한글,AULA,72000,https://img.danuri.io/catalog-image/972/934/058/e5e8c9cc28044a19aad2de21e3bbdc37.jpg?shrink=130:130&_v=20260617080419,기계식,유선+무선,99키,34g,1183,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,회목축 V4,Grey Wood V4 회목축,,58934957,,https://prod.danawa.com/info/?pcode=58934957&cate=112782,True
프리플로우 archon AK74 PRO 유무선 기계식 마카롱,프리플로우,97900,https://img.danuri.io/catalog-image/182/655/122/bb7904871ea9456fa1b73a5949927603.jpeg?shrink=130:130&_v=20260617080438,기계식,유선+무선,풀배열,35g,1186,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,경해축,Blue Whale 경해축,,122655178,,https://prod.danawa.com/info/?pcode=122655178&cate=112782,True
프리플로우 archon AK74 PRO 유무선 기계식 마카롱,프리플로우,89900,https://img.danuri.io/catalog-image/182/655/122/bb7904871ea9456fa1b73a5949927603.jpeg?shrink=130:130&_v=20260617080438,기계식,유선+무선,풀배열,35g,1186,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,세이야축,SEIYA 세이야,,122655179,,https://prod.danawa.com/info/?pcode=122655179&cate=112782,True
프리플로우 archon AK74 PRO 유무선 기계식 마카롱,프리플로우,95900,https://img.danuri.io/catalog-image/182/655/122/bb7904871ea9456fa1b73a5949927603.jpeg?shrink=130:130&_v=20260617080438,기계식,유선+무선,풀배열,35g,1186,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 눈송이축,,,122655182,,https://prod.danawa.com/info/?pcode=122655182&cate=112782,True
프리플로우 archon AK74 PRO 유무선 기계식 마카롱,프리플로우,95900,https://img.danuri.io/catalog-image/182/655/122/bb7904871ea9456fa1b73a5949927603.jpeg?shrink=130:130&_v=20260617080438,기계식,유선+무선,풀배열,35g,1186,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 블루축,,,122655180,,https://prod.danawa.com/info/?pcode=122655180&cate=112782,True
RHINO GEAR RG-K2 미니 키보드,RHINO,5540,https://img.danuri.io/catalog-image/470/937/017/7b1773946bd14003b897475a458c4557.jpg?shrink=130:130&_v=20260617080451,멤브레인,유선,미니,0g,257,유선,정보없음,없음,,,,17937470,,https://prod.danawa.com/info/?pcode=17937470&cate=112782,True
앱코 MK98 AI 코파일럿,앱코,9900,https://img.danuri.io/catalog-image/278/465/069/9efa48aa105140b988d0ebd1b447657f.jpg?shrink=130:130&_v=20260617161802,펜타그래프,무선,98키,50g,500,전용동글(리시버),레이저각인 키캡,없음,,,,69465278,,https://prod.danawa.com/info/?pcode=69465278&cate=112782,True
앱코 AK10 오피스 마스터 슬림 무선,앱코,15900,https://img.danuri.io/catalog-image/034/111/079/24fe69d0b70d4891a744e73a0e6441fc.jpg?shrink=130:130&_v=20260617092920,멤브레인,무선,풀배열,0g,495,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,79111034,,https://prod.danawa.com/info/?pcode=79111034&cate=112782,True
COX CK87 SLIM LP PBT 블랙,COX,79000,https://img.danuri.io/catalog-image/048/465/017/534f698e5df5432c9addf95165bdeac8.jpg?shrink=130:130&_v=20260617080613,기계식,유선,텐키리스,45g,760,유선,한/영 정각,단색 백라이트,적축,,TTC,17466557,,https://prod.danawa.com/info/?pcode=17466557&cate=112782,True
COX CK87 SLIM LP PBT 블랙,COX,39340,https://img.danuri.io/catalog-image/048/465/017/534f698e5df5432c9addf95165bdeac8.jpg?shrink=130:130&_v=20260617080613,기계식,유선,텐키리스,45g,760,유선,한/영 정각,단색 백라이트,청축,,TTC,17465048,,https://prod.danawa.com/info/?pcode=17465048&cate=112782,True
NZXT FUNCTION 2 FULL,NZXT,89000,https://img.danuri.io/catalog-image/061/528/043/764193b5bd9f42b895a67463d8b7f53c.jpg?shrink=130:130&_v=20260617200602,무접점 광축,유선,풀배열,40g,910,유선,영문 정각,RGB 백라이트,,,NZXT,43528061,,https://prod.danawa.com/info/?pcode=43528061&cate=112782,True
앱코 AO98 레트로 타임리스 3모드 기계식,앱코,59000,https://img.danuri.io/catalog-image/475/702/097/412ad60915da49b892e37cd1d034e4fc.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,98키,40g,1090,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,복고축,,,97702484,,https://prod.danawa.com/info/?pcode=97702484&cate=112782,True
앱코 AO98 레트로 타임리스 3모드 기계식,앱코,59000,https://img.danuri.io/catalog-image/475/702/097/412ad60915da49b892e37cd1d034e4fc.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,98키,40g,1090,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,97702475,,https://prod.danawa.com/info/?pcode=97702475&cate=112782,True
앱코 MK108W 무선,앱코,29000,https://img.danuri.io/catalog-image/676/223/072/78ead2fcf7084fd1aa14c2e88548e7f3.jpg?shrink=130:130&_v=20260617201232,멤브레인,무선,풀배열,0g,715,"전용동글(리시버), 블루투스",레이저각인 키캡,레인보우 백라이트,,,,72223676,,https://prod.danawa.com/info/?pcode=72223676&cate=112782,True
COX CKM400K,COX,12500,https://img.danuri.io/catalog-image/434/704/106/a46d729416d444e6bf0173f1cf120d07.jpg?shrink=130:130&_v=20260617092909,멤브레인,유선,풀배열,0g,525,유선,한/영 정각,레인보우 백라이트,,,,106704434,,https://prod.danawa.com/info/?pcode=106704434&cate=112782,True
앱코 AK84BT 블루투스 무선 슬림 기계식 다크 그레이,앱코,49000,https://img.danuri.io/catalog-image/011/125/073/c0e063296fb24b7b91e4670c42561efd.jpg?shrink=130:130&_v=20260617080551,기계식,유선+무선,미니,45g,485,블루투스,한/영 정각,RGB 백라이트,적축,,,73125002,,https://prod.danawa.com/info/?pcode=73125002&cate=112782,True
앱코 AK84BT 블루투스 무선 슬림 기계식 다크 그레이,앱코,49000,https://img.danuri.io/catalog-image/011/125/073/c0e063296fb24b7b91e4670c42561efd.jpg?shrink=130:130&_v=20260617080551,기계식,유선+무선,미니,45g,485,블루투스,한/영 정각,RGB 백라이트,갈축,,,73125011,,https://prod.danawa.com/info/?pcode=73125011&cate=112782,True
앱코 K660S V2 카일 광축 V2 게이밍 옐로우,앱코,66000,https://img.danuri.io/catalog-image/646/991/075/3d8a1d45847848498ac28f192a653ab0.jpg?shrink=130:130&_v=20260617080552,무접점 광축,유선,풀배열,40g,1240,유선,한/영 정각,레인보우 백라이트,,,카일,75991646,,https://prod.danawa.com/info/?pcode=75991646&cate=112782,True
앱코 AK87 3모드 OTEMU 특주축 유무선 기계식 올리비아,앱코,59000,https://img.danuri.io/catalog-image/496/821/074/44c06ce3ff0748d8ad8b2cef9ce05ce7.jpg?shrink=130:130&_v=20260617092724,기계식,유선+무선,텐키리스,40g,1024,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축,,,74821496,,https://prod.danawa.com/info/?pcode=74821496&cate=112782,True
앱코 AK87 3모드 OTEMU 특주축 유무선 기계식 올리비아,앱코,49000,https://img.danuri.io/catalog-image/496/821/074/44c06ce3ff0748d8ad8b2cef9ce05ce7.jpg?shrink=130:130&_v=20260617092724,기계식,유선+무선,텐키리스,40g,1024,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,멜론축,,,74822585,,https://prod.danawa.com/info/?pcode=74822585&cate=112782,True
darkFlash DKM100 키보드 마우스 세트,darkFlash,27200,https://img.danuri.io/catalog-image/532/965/092/13bfa1accf47488a8e07ccb296b37cc3.jpg?shrink=130:130&_v=20260617092827,멤브레인,유선,풀배열,0g,810,유선,한/영 정각,없음,,,,92965532,,https://prod.danawa.com/info/?pcode=92965532&cate=112782,True
CHERRY XTRFY MX 8.3 TKL 8K 유무선 기계식,CHERRY,399000,https://img.danuri.io/catalog-image/100/699/100/8b35eb77f81647e6bda88649ade94b57.jpg?shrink=130:130&_v=20260617080443,기계식,유선+무선,텐키리스,45g,1250,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,체리,100699100,,https://prod.danawa.com/info/?pcode=100699100&cate=112782,True
앱코 NTP84,앱코,35000,https://img.danuri.io/catalog-image/015/692/108/a801688a9e54479fadd08651273a8cc1.jpg?shrink=130:130&_v=20260617092805,멤브레인,유선+무선,미니,45g,540,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,,108692015,,https://prod.danawa.com/info/?pcode=108692015&cate=112782,True
앱코 AK94BT 유무선 기계식 스카이블루,앱코,80000,https://img.danuri.io/catalog-image/096/529/070/698fcd2358bb40fcad92af2a4c026c2d.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,94키,40g,965,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,라임축,,오테뮤,70529102,,https://prod.danawa.com/info/?pcode=70529102&cate=112782,True
앱코 AK94BT 유무선 기계식 스카이블루,앱코,80000,https://img.danuri.io/catalog-image/096/529/070/698fcd2358bb40fcad92af2a4c026c2d.jpg?shrink=130:130&_v=20260617080448,기계식,유선+무선,94키,40g,965,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 피치축,,오테뮤,70529096,,https://prod.danawa.com/info/?pcode=70529096&cate=112782,True
FL-ESPORTS Geo65 유무선 기계식 드림 그린,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/644/501/090/a75d973c3c9c4b8d950062c1259bd638.jpg?shrink=130:130&_v=20260617080501,기계식,유선+무선,미니,40g,1530,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,BCP,BCP,,90501662,,https://prod.danawa.com/info/?pcode=90501662&cate=112782,True
FL-ESPORTS Geo65 유무선 기계식 드림 그린,FL-ESPORTS,98000,https://img.danuri.io/catalog-image/644/501/090/a75d973c3c9c4b8d950062c1259bd638.jpg?shrink=130:130&_v=20260617080501,기계식,유선+무선,미니,40g,1530,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,리치베리축,,,90501671,,https://prod.danawa.com/info/?pcode=90501671&cate=112782,True
FL-ESPORTS Geo65 유무선 기계식 드림 그린,FL-ESPORTS,109000,https://img.danuri.io/catalog-image/644/501/090/a75d973c3c9c4b8d950062c1259bd638.jpg?shrink=130:130&_v=20260617080501,기계식,유선+무선,미니,40g,1530,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,저소음 스노우축,,,90501644,,https://prod.danawa.com/info/?pcode=90501644&cate=112782,True
COX 엔데버 텐키리스 RGB PBT 완전방수 무접점 화이트,COX,109000,https://img.danuri.io/catalog-image/919/345/008/a730f357ba1440bbbf131e946949e7f2.jpg?shrink=130:130&_v=20260617080448,무접점,유선,텐키리스,35g,1100,유선,한/영 정각,RGB 백라이트,,,NIZ EC,8345919,,https://prod.danawa.com/info/?pcode=8345919&cate=112782,True
앱코 A108K 3모드 퀵스압 유무선 기계식 피오니,앱코,68970,https://img.danuri.io/catalog-image/319/355/102/6021c41cc7bf4b12b0aed1bf145930d7.jpg?shrink=130:130&_v=20260617080613,기계식,유선+무선,풀배열,43g,1500,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,맘모스축,,,102355316,,https://prod.danawa.com/info/?pcode=102355316&cate=112782,True
앱코 A108K 3모드 퀵스압 유무선 기계식 피오니,앱코,74900,https://img.danuri.io/catalog-image/319/355/102/6021c41cc7bf4b12b0aed1bf145930d7.jpg?shrink=130:130&_v=20260617080613,기계식,유선+무선,풀배열,43g,1500,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,벚꽃축,,,102355319,,https://prod.danawa.com/info/?pcode=102355319&cate=112782,True
COX CKM500 게이밍 키보드 마우스 콤보,COX,25900,https://img.danuri.io/catalog-image/168/355/005/989e7e1209314449a60398dfbe46271e.jpg?shrink=130:130&_v=20260617080503,멤브레인,유선,풀배열,0g,798,유선,한/영 정각,레인보우 백라이트,,,,5355168,,https://prod.danawa.com/info/?pcode=5355168&cate=112782,True
MSI FORGE GK100,MSI,19440,https://img.danuri.io/catalog-image/253/715/078/55023a5f86fe4f52a1c76b6b3504ac7a.jpg?shrink=130:130&_v=20260617160806,멤브레인,유선,풀배열,0g,756,유선,레이저각인 키캡,레인보우 백라이트,,,,78715253,,https://prod.danawa.com/info/?pcode=78715253&cate=112782,True
COX C108 유무선 기계식 화이트 그레이,COX,49900,https://img.danuri.io/catalog-image/090/556/079/ede9179654054d4f9a8d4cf78366cc34.jpg?shrink=130:130&_v=20260617080443,기계식,유선+무선,풀배열,40g,945,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,용과축,,오테뮤,79556090,,https://prod.danawa.com/info/?pcode=79556090&cate=112782,True
COX C108 유무선 기계식 화이트 그레이,COX,59900,https://img.danuri.io/catalog-image/090/556/079/ede9179654054d4f9a8d4cf78366cc34.jpg?shrink=130:130&_v=20260617080443,기계식,유선+무선,풀배열,40g,945,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,허니축,,오테뮤,87544286,,https://prod.danawa.com/info/?pcode=87544286&cate=112782,True
EVGA Z20 RGB 광축 게이밍 키보드 한글,EVGA,63790,https://img.danuri.io/catalog-image/578/811/014/a36e791c54744af5a6ed7ca9a128e858.jpg?shrink=130:130&_v=20260617080551,무접점 광축,유선,풀배열,40g,1130,유선,한/영 정각,RGB 백라이트,,,LK 광축,14811578,,https://prod.danawa.com/info/?pcode=14811578&cate=112782,True
CORSAIR K100 AIR WIRELESS RGB Ultra Low Profile 게이밍 기계식 키보드,CORSAIR,248000,https://img.danuri.io/catalog-image/703/932/017/f60535d22068499098328a922f3324e1.jpg?shrink=130:130&_v=20260617140706,기계식,유선+무선,풀배열,65g,780,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,,,체리,17932703,,https://prod.danawa.com/info/?pcode=17932703&cate=112782,True
앱코 A108K 3모드 퀵스압 유무선 기계식 마일드 블루,앱코,69900,https://img.danuri.io/catalog-image/013/851/095/cc4828d12c824285b06b8570d07ce649.jpg?shrink=130:130&_v=20260617080552,기계식,유선+무선,풀배열,43g,1500,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,맘모스축,,,95850980,,https://prod.danawa.com/info/?pcode=95850980&cate=112782,True
앱코 A108K 3모드 퀵스압 유무선 기계식 마일드 블루,앱코,73530,https://img.danuri.io/catalog-image/013/851/095/cc4828d12c824285b06b8570d07ce649.jpg?shrink=130:130&_v=20260617080552,기계식,유선+무선,풀배열,43g,1500,"전용동글(리시버), 블루투스",한/영 정각,RGB 백라이트,벚꽃축,,,95851013,,https://prod.danawa.com/info/?pcode=95851013&cate=112782,True
앱코 AKN10BT 반알만한 무접점,앱코,250000,https://img.danuri.io/catalog-image/004/191/092/317a3c44705c4c74b172b4defd9098f8.jpg?shrink=130:130&_v=20260617080552,무접점,유선+무선,풀배열,45g,1200,"전용동글(리시버), 블루투스",한/영 정각,없음,,,,92191004,,https://prod.danawa.com/info/?pcode=92191004&cate=112782,True
CHERRY XTRFY K5 PRO TMR,CHERRY,99000,https://img.danuri.io/catalog-image/232/007/102/9d7f2dcba0ad4b188902bc1cdc89452c.jpg?shrink=130:130&_v=20260617080503,무접점 자석축,유선,미니,38g,568,유선,레이저각인 키캡,RGB 백라이트,,,,102007232,,https://prod.danawa.com/info/?pcode=102007232&cate=112782,True
